dbcellid,x,y,z,goog14r0seg1_baseid,google_aggloid,dbcelltype,dbsubcelltype,dbsubcelltype2,dbsubcelltype3,nrvoxels,circulardepth
14279,283950,126749,1408,2933503119,12002694174,INTERNEURON,0,0,0,266,1336
10714,205669,263438,1408,7589161781,16512827263,INTERNEURON,0,0,0,268,2522
18344,319018,96029,1408,2206913196,10868430784,ASTROCYTE,0,0,0,268,965
44702,78918,282541,1408,34807017866,34821574898,OLIGO,0,0,0,13,3121
48930,440308,178836,1408,4583255798,22489118477,BLOODVESSELCELL,0,0,0,14,537
20825,386397,139181,1408,3504955486,3635839939,INTERNEURON,0,0,0,271,769
23051,236120,256413,1408,7313671127,25088066751,ASTROCYTE,0,0,0,271,2281
33763,109298,282327,1408,7950099035,25986364002,UNKNOWN0,0,0,0,271,3151
35904,395806,106197,1408,2427883787,20114835352,INTERNEURON,0,0,0,272,557
49320,186197,115863,1408,0,0,PYRAMIDAL,512,0,0,272,1690
3027,190117,210541,1408,5725388580,23543456370,ASTROCYTE,0,0,0,528,2335
24723,408650,150367,1408,3825608265,30407210529,UNKNOWN2,0,0,0,529,663
14602,247356,223616,1408,5844780305,6178764645,PYRAMIDAL,0,0,0,1042,2069
45443,74800,247963,1408,33671409985,33671409985,OLIGO,0,0,0,19,2852
45355,117896,290675,1408,8270461215,26234143841,ASTROCYTE,0,0,0,275,3190
45561,277398,62278,1408,27462276298,27462276298,UNCLASSIFIEDNEURON,0,0,0,275,964
48656,118128,172139,1408,31139917812,31139917812,MG_OPC,0,0,0,20,2269
48685,106326,173891,1408,31212324123,31226881300,OLIGO,0,0,0,20,2290
12076,273267,134993,1408,3428140572,3660983085,INTERNEURON,0,0,0,276,1443
39540,426162,103512,1408,1904715360,11119465758,ASTROCYTE,0,0,0,276,346
42813,416633,168125,1408,4175097897,31033447672,UNKNOWN0,0,1,0,21,673
9698,300755,217201,1408,6122404038,6122404092,INTERNEURON,0,0,0,277,1677
26372,346113,93837,1408,1873104387,19560099274,INTERNEURON,0,0,0,277,799
13903,387953,225350,1408,6183291231,6343390414,MG_OPC,0,0,0,278,1062
24106,395828,171034,1408,4524062389,4815147951,INTERNEURON,0,0,0,278,832
35877,411514,108825,1408,20202733549,20217290851,OLIGO,0,0,0,23,467
20869,364830,165067,1408,4057019730,4057019730,INTERNEURON,128,0,0,279,1025
26195,353807,90613,1408,1421948042,1815152950,PYRAMIDAL,0,0,0,279,736
24130,405723,158744,1408,3941978661,4378928865,PYRAMIDAL,0,0,0,535,716
22370,311452,93167,1408,1332939894,1347512072,PYRAMIDAL,0,0,0,1047,990
9237,249273,245403,1408,6414468371,6775798503,PYRAMIDAL,0,0,0,1559,2147
20877,362583,176378,1408,3811138970,22457463235,MG_OPC,0,0,0,24,1086
48677,421106,234505,1408,24395527609,24395527609,MG_OPC,0,0,0,24,831
49246,76430,199224,1408,0,0,OLIGO,0,0,0,24,2476
959,193959,147881,1408,3585772008,12683859998,PYRAMIDAL,0,0,0,536,1896
33204,95972,218508,1408,23846019110,23860576554,OLIGO,0,0,0,25,2647
48686,109697,172679,1408,31154182962,31168740122,OLIGO,0,0,0,25,2279
19208,383988,132014,1408,2995746116,20944215547,PYRAMIDAL,0,0,0,281,753
38542,462662,209565,1408,5647317711,14716392824,ASTROCYTE,0,0,0,281,455
46049,259876,71879,1408,27781965184,27796507788,MG_OPC,0,0,0,26,1105
13399,344509,208157,1408,5847073582,23519525357,MG_OPC,0,0,0,27,1332
15952,331195,144643,1408,21393736108,21408293951,MG_OPC,0,0,0,27,1154
48641,475398,121125,1408,29434170790,29434170790,MG_OPC,0,0,0,27,83
17466,338701,240721,1408,6763840680,6778398141,INTERNEURON,0,0,0,283,1475
11200,313173,196969,1408,14318354823,23154544333,OLIGO,0,0,0,28,1511
15605,250951,90703,1408,1811636568,10793483690,ASTROCYTE,0,0,0,284,1270
38581,464905,197468,1408,5428989300,14265178219,ASTROCYTE,0,0,0,284,408
26738,336991,65240,1408,18715372485,18744502213,OLIGO,0,0,0,29,687
27439,422160,148151,1408,3768067471,30334921479,MG_OPC,0,0,0,29,560
39546,435652,113535,1408,2487544597,20363664906,OLIGO,0,0,0,29,326
39707,405605,105783,1408,20100570193,20100628586,OLIGO,0,0,0,29,491
48669,208779,103247,1408,0,0,OLIGO,0,0,0,29,1524
23511,372246,237891,1408,6459220059,24481161806,PYRAMIDAL,0,0,0,797,1213
8773,297885,198571,1408,5394223359,23197689689,MG_OPC,0,0,0,30,1621
24762,414640,180389,1408,4917632588,22590215656,OLIGO,0,0,0,30,730
38560,474866,207859,1408,23509334393,23509334393,MG_OPC,0,0,0,30,358
39658,451697,131949,1408,3303214535,20975608037,OLIGO,0,0,0,30,290
45913,74050,245305,1408,24747835236,33569495107,OLIGO,0,0,0,30,2829
48662,443493,103560,1408,11120050035,19985411891,MG_OPC,0,0,0,30,231
24161,413809,174074,1408,4757708341,22371828673,PYRAMIDAL,0,0,0,286,714
35706,361882,45920,1408,286780310,9297757538,ASTROCYTE,0,0,0,286,438
38360,391498,240857,1408,24438191695,24598320310,ASTROCYTE,0,0,0,286,1073
8777,289332,194083,1408,5408474396,23051840202,MG_OPC,0,0,0,31,1659
36197,332687,200484,1408,5511790713,23271644357,MG_OPC,0,0,0,31,1389
45039,144461,159664,1408,30718635148,30718635148,MG_OPC,0,0,0,31,2130
45685,480344,228816,1408,33044487411,33044487411,MG_OPC,0,0,0,31,361
48633,203521,278410,1408,25814744378,34694721103,MG_OPC,0,0,0,31,2592
22671,307233,72555,1408,1449515617,1449515617,INTERNEURON,0,0,0,287,887
38537,457762,219269,1408,23858064880,23901824035,MG_OPC,0,0,0,32,516
20883,370025,182689,1408,4974561975,22646925787,ASTROCYTE,0,0,0,288,1058
239,265651,169657,1408,3850940756,4563411417,PYRAMIDAL,0,0,0,1568,1683
13508,324092,213103,1408,23678968730,23678968730,MG_OPC,0,0,0,33,1496
23900,357969,101783,1408,2281042517,19968021986,MG_OPC,0,0,0,33,771
31659,104665,247140,1408,24807084810,24836215296,MG_OPC,0,0,0,33,2876
32718,191790,241900,1408,6933709434,24635319459,MG_OPC,0,0,0,33,2509
35830,410029,63543,1408,18688682000,27524958616,OLIGO,0,0,0,33,256
44694,78267,279126,1408,25883430075,34690531374,OLIGO,0,0,0,33,3094
48681,466908,228505,1408,24207817255,24207817272,OLIGO,0,0,0,33,465
48688,342134,63215,1408,9704614281,18671906347,MG_OPC,0,0,0,33,647
49216,416489,244302,1408,0,0,OLIGO,0,0,0,33,887
25781,421932,175837,1408,4772337487,22357548412,INTERNEURON,128,0,0,289,662
19974,384353,158716,1408,3897678996,3897678996,INTERNEURON,0,0,0,545,865
14547,272793,233622,1408,6427024613,6587183922,UNCLASSIFIEDNEURON,16,0,0,1313,1936
14500,298623,232312,1408,6573371361,24318652668,MG_OPC,0,0,0,34,1747
20288,288055,96554,1408,19790999447,19790999447,MG_OPC,0,0,0,34,1133
31657,102315,245663,1408,24748784280,24763326966,OLIGO,0,0,0,34,2865
37920,148564,256448,1408,16292600550,25114247101,MG_OPC,0,0,0,34,2828
39670,454074,116478,1408,11659134094,20451622310,OLIGO,0,0,0,34,213
41586,458293,177650,1408,4788149812,22504332581,OLIGO,0,0,0,34,401
43515,153302,240224,1408,6917838283,24575791345,MG_OPC,0,0,0,34,2699
47912,205185,279602,1408,34723879255,34723879255,MG_OPC,0,0,0,34,2583
16792,332418,222976,1408,6036054585,23955846622,ASTROCYTE,0,0,0,290,1469
25255,352420,237904,1408,6749795177,6764352093,ASTROCYTE,0,0,0,290,1364
27220,351346,76465,1408,868308229,1290714939,UNKNOWN2,0,0,0,290,672
20323,282243,98907,1408,2220287518,19863581161,MG_OPC,0,0,0,35,1177
23023,259294,225395,1408,6455818932,24069851678,MG_OPC,0,0,0,35,1997
32158,146518,224280,1408,24007855892,24051513240,MG_OPC,0,0,0,35,2612
38571,470703,203549,1408,14527442295,23363616734,MG_OPC,0,0,0,35,379
39183,334843,53620,1408,926230529,18365956826,OLIGO,0,0,0,35,629
40251,75531,266662,1408,34297398618,34297398821,OLIGO,0,0,0,35,2994
41133,95506,248038,1408,24850450767,33672111634,MG_OPC,0,0,0,35,2883
41960,421235,180105,1408,13783301382,31426652432,OLIGO,0,0,0,35,681
42948,427896,137433,1408,29985709803,29985723687,MG_OPC,0,0,0,35,478
43132,299996,222913,1408,15133032237,24012980732,MG_OPC,0,0,0,35,1704
44692,80903,282951,1408,25999974128,25999974168,OLIGO,0,0,0,35,3131
44958,85870,263554,1408,25315960984,25315961067,OLIGO,0,0,0,35,2996
46871,100846,185138,1408,31561492443,31576049659,OLIGO,0,0,0,35,2381
14087,304105,152914,1408,3749653639,3967777995,INTERNEURON,0,0,0,291,1364
23891,360313,97417,1408,1844325330,1946255870,UNKNOWN2,1,0,0,291,734
49310,256780,269762,1408,0,0,ASTROCYTE,0,0,0,291,2170
21079,372268,134775,1408,2892824143,21074836126,OLIGO,0,0,0,36,843
27703,337724,49040,1408,18205871493,18205915465,OLIGO,0,0,0,36,586
31664,103506,251522,1408,6712401863,24952628357,OLIGO,0,0,0,36,2912
37763,146923,274722,1408,25711047597,25725547094,OLIGO,0,0,0,36,2950
37926,143303,258919,1408,25201414605,25201414877,OLIGO,0,0,0,36,2868
39297,381905,90803,1408,1364785324,19604895615,MG_OPC,0,0,0,36,568
41541,80857,288468,1408,26189232683,26189232694,OLIGO,0,0,0,36,3170
41966,400023,164026,1408,13302227626,30887320607,OLIGO,0,0,0,36,776
43488,126065,246112,1408,24764115386,24778687433,OLIGO,0,0,0,36,2835
45497,199916,276733,1408,34636375520,34636375655,MG_OPC,0,0,0,36,2612
45926,290740,263321,1408,0,0,OLIGO,0,0,0,36,1896
7475,238300,201498,1408,5100874142,14490587556,INTERNEURON,0,0,16,292,2017
35996,419275,76158,1408,19111191826,19111191826,INTERNEURON,512,0,0,292,262
42,248676,160605,1408,4097042070,21900464042,UNKNOWN0,0,0,0,37,1727
21530,346848,144682,1408,21365235451,21394247408,OLIGO,0,0,0,37,1054
21835,369747,218808,1408,6051735673,23869745026,MG_OPC,0,0,0,37,1181
21920,387331,188569,1408,5091559238,22880424916,MG_OPC,0,0,0,37,955
25709,444814,182357,1408,4933196080,31500227201,OLIGO,0,0,0,37,515
28554,146462,254643,1408,25026830565,25026830565,OLIGO,0,0,0,37,2825
40215,90919,263637,1408,25316121306,25345235330,OLIGO,0,0,0,37,3004
41675,467269,167248,1408,4453627385,22169809583,MG_OPC,0,0,0,37,302
41691,470759,146842,1408,12620493773,21471196049,MG_OPC,0,0,0,37,209
43486,126799,243623,1408,7062651502,24691358008,MG_OPC,0,0,0,37,2815
45739,115542,275204,1408,16932022413,25753668555,MG_OPC,0,0,0,37,3083
45977,227658,275724,1408,0,0,MG_OPC,0,0,0,37,2405
46925,461741,189428,1408,14294161614,31704596980,OLIGO,0,0,0,37,410
48657,262224,242999,1408,15757822925,24681341483,OLIGO,0,0,0,37,2046
10179,282731,191882,1408,5044251281,22978835826,MG_OPC,0,0,0,38,1691
24888,408734,215217,1408,14932895877,23754586880,MG_OPC,0,0,0,38,879
26497,346252,75851,1408,1494486096,19094196022,OLIGO,0,0,0,38,698
29218,130879,244787,1408,7062768034,24735175936,OLIGO,0,0,0,38,2812
35815,401429,78924,1408,19183291419,19197950871,OLIGO,0,0,0,38,387
36269,193030,216745,1408,14867483526,32641805941,MG_OPC,0,0,0,38,2358
37762,146298,274561,1408,25711017966,25725575308,OLIGO,0,0,0,38,2952
37769,152425,277735,1408,25842224621,25842238796,OLIGO,0,0,0,38,2935
39538,420778,107176,1408,2355915801,20144811292,MG_OPC,0,0,0,38,398
40335,98989,285429,1408,26073373049,26087930100,OLIGO,0,0,0,38,3183
41108,90335,247479,1408,24821162100,33657364559,OLIGO,0,0,0,38,2875
41455,78035,258178,1408,25184683935,25184684001,OLIGO,0,0,0,38,2937
42076,347224,126498,1408,20782859681,20782859681,MG_OPC,0,1,0,38,964
43751,222584,246955,1408,7080230966,15989351941,MG_OPC,0,0,0,38,2337
49231,73231,293711,1408,35170772113,35185314634,OLIGO,0,0,0,38,3171
49313,249172,70045,1408,0,0,UNKNOWN0,0,0,0,38,1137
18884,269012,88811,1408,1710435819,1870476681,INTERNEURON,0,0,0,294,1177
48637,253404,74687,1408,27839961336,27839961336,ASTROCYTE,0,0,0,294,1151
238,263287,166558,1408,4534195836,22104746618,MG_OPC,0,0,0,39,1680
4661,148341,198644,1408,5651435147,23192697049,MG_OPC,0,0,0,39,2418
13383,341599,187002,1408,5075396326,31656895537,MG_OPC,0,0,0,39,1274
18388,340622,96929,1408,2076760049,19807308903,MG_OPC,0,0,0,39,848
19689,363214,220229,1408,23913255938,23927740184,OLIGO,0,0,0,39,1234
30644,129970,210654,1408,23585128094,23585128173,OLIGO,0,0,0,39,2554
33259,97258,236874,1408,24413807564,24472007316,OLIGO,0,0,0,39,2795
33656,113185,273155,1408,16800904775,34517012228,OLIGO,0,0,0,39,3072
33956,103095,266190,1408,25447544294,25447544294,OLIGO,0,0,0,39,3029
36150,325401,192224,1408,5293242838,22980281266,MG_OPC,0,0,0,39,1407
37407,79568,235670,1408,24413179701,24427751366,OLIGO,0,0,0,39,2767
38396,438634,232956,1408,24381568378,24337882300,MG_OPC,0,0,0,39,693
38526,417245,236159,1408,15413576121,24453624812,OLIGO,0,0,0,39,864
41543,82035,288946,1408,26189262789,26203819983,OLIGO,0,0,0,39,3178
45024,130824,170592,1408,31082112800,31082113197,MG_OPC,0,0,0,39,2240
45976,226940,276041,1408,0,0,OLIGO,0,0,0,39,2412
46006,144315,289233,1408,0,0,MG_OPC,0,0,0,39,3044
46875,110712,183566,1408,31518156660,31532714917,UNKNOWN0,0,1,0,39,2365
9171,269542,220292,1408,6150218655,15073840012,PYRAMIDAL,16,0,0,551,1906
30662,136795,208806,1408,5680330339,32348764284,INTERNEURON,0,0,0,551,2525
14859,302662,124232,1408,11930360737,20708584711,OLIGO,0,0,0,40,1218
16053,320371,138179,1408,3400647046,21189555901,MG_OPC,0,0,0,40,1189
17932,166391,247638,1408,24794557804,24823716517,OLIGO,0,0,0,40,2684
26496,345680,75730,1408,10330850982,27944956619,OLIGO,0,0,0,40,700
26637,378329,76711,1408,10288143570,19109834108,MG_OPC,0,0,0,40,516
29786,122430,253722,1408,24996898518,25040600113,MG_OPC,0,0,0,40,2902
29954,109831,240208,1408,6625482381,24588903711,OLIGO,0,0,0,40,2817
40211,90587,259314,1408,25214219185,25214219185,OLIGO,0,0,0,40,2969
40287,89660,274381,1408,25709121129,25723678103,OLIGO,0,0,0,40,3087
45182,160618,141120,1408,30064088021,30093215855,OLIGO,0,0,0,40,1951
45737,117540,274067,1408,8037588000,25695513384,OLIGO,0,0,0,40,3069
49201,344360,254918,1408,0,0,UNCLASSIFIEDNEURON,0,0,0,296,1466
2572,160604,166522,1408,4414291968,30966633712,MG_OPC,0,0,0,41,2143
5718,122035,205847,1408,23410193348,32260953497,OLIGO,0,0,0,41,2531
6508,199967,172211,1408,13368369528,22291887238,OLIGO,0,0,0,41,2039
9695,303674,216356,1408,23692751753,23765581479,OLIGO,0,0,0,41,1653
10478,281652,248354,1408,24696584461,24856685298,OLIGO,0,0,0,41,1923
11559,253436,209190,1408,14694782829,23545588590,OLIGO,0,0,0,41,1962
21280,347268,153117,1408,3881998116,21685420712,MG_OPC,0,0,0,41,1091
25895,377315,161443,1408,13068553045,21977571264,OLIGO,0,0,0,41,924
32880,91709,214173,1408,23714858745,32536519252,OLIGO,0,0,0,41,2611
36319,169432,208360,1408,14691965822,23513670875,OLIGO,0,0,0,41,2414
37744,139569,284873,1408,26074730052,26074730230,OLIGO,0,0,0,41,3049
37757,144073,279897,1408,25914746986,34736407894,MG_OPC,0,0,0,41,2996
37981,166944,270362,1408,25580704739,34431465197,MG_OPC,0,0,0,41,2809
40254,77702,270949,1408,25606827886,34443043586,OLIGO,0,0,0,41,3032
40344,106156,288342,1408,26190063908,26190063908,MG_OPC,0,0,0,41,3203
45027,134566,165546,1408,30907528274,30922100158,OLIGO,0,0,0,41,2195
45454,205746,109737,1408,29046645443,29061158808,OLIGO,0,0,0,41,1581
45985,86845,259387,1408,16261384683,25214089553,MG_OPC,0,0,0,41,2965
48684,336216,185066,1408,4900709293,31583920068,MG_OPC,0,0,0,41,1304
16350,330907,231753,1408,6603682831,24305161232,OLIGO,0,0,0,42,1508
21106,381104,128611,1408,3140530597,20871356734,OLIGO,0,0,0,42,757
21890,386676,211562,1408,14815766693,23637399223,OLIGO,0,0,0,42,1034
22261,288159,74319,1408,1317931535,18990266190,MG_OPC,0,0,0,42,992
26667,377002,91375,1408,19604617775,19633849316,MG_OPC,0,0,0,42,601
28433,116086,249723,1408,24894808887,24894808903,OLIGO,0,0,0,42,2884
29092,149562,249131,1408,7092466995,24881375782,MG_OPC,0,0,0,42,2775
29202,121405,245908,1408,24749425917,24763969094,OLIGO,0,0,0,42,2845
37457,78406,249355,1408,24878997504,24878997504,OLIGO,0,0,0,42,2871
41158,89010,237996,1408,24500858824,24500858824,OLIGO,0,0,0,42,2798
44723,123873,281394,1408,25943189804,25943189804,OLIGO,0,0,0,42,3102
44725,126031,274822,1408,25739461697,25739461888,OLIGO,0,0,0,42,3048
45315,248516,264136,1408,7488547003,25379634718,OLIGO,0,0,0,42,2216
49304,177174,286881,1408,0,0,OLIGO,0,0,0,42,2811
3007,183324,194096,1408,5215653061,31826209324,ASTROCYTE,0,0,0,298,2259
19822,354608,167118,1408,3940371896,4435419957,INTERNEURON,0,0,0,298,1103
25197,355240,218272,1408,6007420846,6051399811,INTERNEURON,0,0,2,298,1287
22617,298887,69621,1408,1114524203,18888803618,MG_OPC,0,0,0,43,910
24156,405554,172334,1408,31164097339,31164097379,OLIGO,0,0,0,43,767
28223,155284,234621,1408,15492130207,33222838236,MG_OPC,0,0,0,43,2652
28436,119891,248429,1408,24822153919,24836711072,OLIGO,0,0,0,43,2867
32859,86815,210248,1408,23583696155,32405343579,OLIGO,0,0,0,43,2576
35041,132347,231763,1408,5479376330,24298503357,OLIGO,0,0,0,43,2710
35355,98794,202357,1408,23307460962,23307490674,OLIGO,0,0,0,43,2519
35823,395091,71687,1408,1175907234,18964816802,OLIGO,0,0,0,43,389
37648,132661,281265,1408,17107248734,25943481239,OLIGO,0,0,0,43,3063
38586,456501,203723,1408,5530523222,23363149468,MG_OPC,0,0,0,43,487
40125,99019,248754,1408,7280468944,24865124917,OLIGO,0,0,0,43,2890
41637,461393,195308,1408,5399728818,23086723116,MG_OPC,0,0,0,43,428
41696,465149,149819,1408,3813066631,21558348899,MG_OPC,0,0,0,43,260
45472,74241,254145,1408,33875196063,33889753260,OLIGO,0,0,0,43,2897
46002,156428,289178,1408,0,0,OLIGO,0,0,0,43,2965
48631,76899,201490,1408,32041062245,32113877455,OLIGO,0,0,0,43,2495
48700,407081,51135,1408,27073568557,27102697461,OLIGO,0,0,0,43,208
28215,154067,228716,1408,5811155862,24241019385,ASTROCYTE,0,0,0,299,2617
12381,212372,229381,1408,15304929682,24184804731,OLIGO,0,0,0,44,2320
21919,385365,190141,1408,22865721288,22894865154,OLIGO,0,0,0,44,975
23048,242662,259371,1408,16397624977,25219285705,OLIGO,0,0,0,44,2244
27360,347101,243796,1408,24567760594,24698745912,OLIGO,0,0,0,44,1419
34587,94091,259151,1408,25214337336,25214337336,OLIGO,0,0,0,44,2971
35831,411542,61874,1408,27466773442,27466773443,MG_OPC,0,0,0,44,238
45911,74974,217723,1408,32652406119,32652406119,OLIGO,0,0,0,44,2619
45925,291334,263033,1408,0,0,OLIGO,0,0,0,44,1891
46478,239618,273801,1408,0,0,OLIGO,0,0,0,44,2310
48661,370912,248228,1408,24597634685,33666781578,OLIGO,0,0,0,44,1247
48664,73110,247782,1408,0,0,OLIGO,0,0,0,44,2846
6332,217525,143727,1408,2989729986,3513584677,PYRAMIDAL,0,0,0,1836,1772
3646,241173,131932,1408,12059594873,12059594888,MG_OPC,0,0,0,45,1587
5027,208804,157572,1408,12917461105,21811792670,MG_OPC,0,0,0,45,1903
15758,255249,111231,1408,11404841941,20270277477,OLIGO,0,0,0,45,1386
20821,381064,146037,1408,12559109615,21439072674,MG_OPC,0,0,0,45,834
22265,294334,73220,1408,1143477762,19005114244,MG_OPC,0,0,0,45,956
29217,129597,246237,1408,24778803925,24778803926,OLIGO,0,0,0,45,2827
33947,93818,265760,1408,16523704602,34268897447,OLIGO,0,0,0,45,3024
33952,94676,269823,1408,7964144671,25563724541,OLIGO,0,0,0,45,3057
33969,111677,263437,1408,25287678027,25345935587,OLIGO,0,0,0,45,2999
35353,102287,204262,1408,23322193687,23380407983,OLIGO,0,0,0,45,2534
36996,297378,213462,1408,23678062992,23692620475,MG_OPC,0,0,0,45,1686
37767,152049,273907,1408,25609352476,25696665757,OLIGO,0,0,0,45,2917
38679,418157,156279,1408,3927976996,30625904311,MG_OPC,0,0,0,45,619
40248,79935,267405,1408,25490443083,25505000693,OLIGO,0,0,0,45,3012
40279,84669,272883,1408,25679846290,25679846520,OLIGO,0,0,0,45,3065
40285,86181,273795,1408,34559764857,34559764868,OLIGO,0,0,0,45,3076
40342,106059,285770,1408,26102721000,26102721000,OLIGO,0,0,0,45,3182
41404,113258,209289,1408,14660909632,32377105304,OLIGO,0,0,0,45,2568
41465,76360,263143,1408,16377506592,34180970320,OLIGO,0,0,0,45,2970
43882,186436,255120,1408,16250183905,25086402659,OLIGO,0,0,0,45,2611
44825,301580,48329,1408,18161046006,27011806365,OLIGO,0,0,0,45,761
48645,282248,254046,1408,16195138185,25045942891,OLIGO,0,0,0,45,1935
48650,209921,108536,1408,28959448490,29017633243,OLIGO,0,0,0,45,1558
2520,185523,178235,1408,4779112654,4881026874,ASTROCYTE,0,0,0,301,2141
4769,235675,163207,1408,3325450780,21987384437,INTERNEURON,0,0,0,301,1811
48695,202103,105849,1408,0,0,PYRAMIDAL,512,0,0,301,1566
17830,174254,273752,1408,7704918572,7951998582,PYRAMIDAL,0,0,0,1069,2778
422,198069,187530,1408,14168972249,22801317370,OLIGO,0,0,0,46,2149
10293,278082,206828,1408,14695747217,23473620246,OLIGO,0,0,0,46,1790
12592,204256,220517,1408,6206229110,23922425785,MG_OPC,0,0,0,46,2319
15530,242883,101790,1408,19935082210,19964167168,MG_OPC,0,0,0,46,1380
23692,237068,267349,1408,25452055654,25495697910,OLIGO,0,0,0,46,2310
29060,141006,255182,1408,25070341522,25084884013,OLIGO,0,0,0,46,2852
33950,93612,267373,1408,7760214330,25505467074,OLIGO,0,0,0,46,3036
33955,99208,264224,1408,25389183968,25389198857,OLIGO,0,0,0,46,3014
33966,111312,260335,1408,25258578303,34080238826,OLIGO,0,0,0,46,2975
37373,82291,206291,1408,23452507732,23452508013,OLIGO,0,0,0,46,2540
37933,140869,246287,1408,24779183092,24779183092,OLIGO,0,0,0,46,2790
40209,102362,255473,1408,7455140796,25069027910,OLIGO,0,0,0,46,2943
41107,88950,244976,1408,7075909410,24733789584,OLIGO,0,0,0,46,2854
44703,83142,275902,1408,25767147734,25767147747,OLIGO,0,0,0,46,3085
45696,191149,123617,1408,29511950039,29511950039,MG_OPC,0,0,0,46,1732
45996,73771,223715,1408,32856163085,32856177682,OLIGO,0,0,0,46,2663
48672,74590,232763,1408,33161908009,33176465395,OLIGO,0,0,0,46,2735
13156,296585,169550,1408,4244540483,4288343991,INTERNEURON,0,0,1024,302,1495
26544,357130,89268,1408,1917024671,1917024671,INTERNEURON,16,0,0,302,709
13198,323102,157519,1408,4085097652,4157708058,PYRAMIDAL,0,0,0,1070,1268
45028,133971,162092,1408,30776513441,30776513441,UNCLASSIFIEDNEURON,0,0,0,1326,2169
14683,256568,161873,1408,4199204488,21973527521,MG_OPC,0,0,0,47,1691
15953,332063,144979,1408,21408308424,30244540765,BLOODVESSELCELL,0,0,0,47,1150
16501,308392,216936,1408,6180589723,23809457170,OLIGO,0,0,0,47,1622
23056,235508,251895,1408,7299172128,24986151919,OLIGO,0,0,0,47,2268
25779,418869,173587,1408,13550401344,22357446858,OLIGO,0,0,0,47,676
26450,344683,86760,1408,10651036243,19472624934,OLIGO,0,0,0,47,768
28141,296184,188315,1408,5248563859,5277693330,OLIGO,0,0,0,47,1587
29067,138957,253923,1408,25012010070,25026567356,OLIGO,0,0,0,47,2852
